fltno,dest,source,freq,route
I5 456,COK,MAA,1,COK-MAA
I5 461,MAA,GOI,1,MAA-GOI
I5 462,GOI,MAA,1,GOI-MAA
I5 463,MAA,COK,1,MAA-COK
I5 464,COK,MAA,1,COK-MAA
I5 471,BOM,GOI,7,BOM-GOI
I5 472,GOI,BOM,7,GOI-BOM
I5 481,BOM,DEL,7,BOM-DEL
I5 482,IXC,DEL,7,IXC-DEL
I5 501,IXA,IMF,3,IXA-IMF
I5 502,IXA,CCU,3,IXA-CCU
I5 510,CCU,HYD,7,CCU-HYD
I5 511,IDR,HYD,6,IDR-HYD
I5 512,MAA,CCU,7,MAA-CCU
I5 513,IDR,HYD,7,IDR-HYD
I5 514,HYD,BLR,1,HYD-BLR
I5 515,BLR,HYD,6,BLR-HYD
I5 516,HYD,IDR,6,HYD-IDR
I5 517,MAA,HYD,5,MAA-HYD
I5 518,VTZ,CCU,7,VTZ-CCU
I5 519,CCU,VTZ,1,CCU-VTZ
I5 522,CCU,MAA,1,CCU-MAA
I5 524,CCU,IMF,7,CCU-IMF
I5 525,IMF,CCU,7,IMF-CCU
I5 529,GAU,CCU,1,GAU-CCU
I5 535,CCU,BBI,1,CCU-BBI
I5 536,BLR,BBI,1,BLR-BBI
I5 538,CCU,GAU,7,CCU-GAU
I5 539,GAU,CCU,7,GAU-CCU
I5 540,DEL,CCU,7,DEL-CCU
I5 541,CCU,GAU,7,CCU-GAU
I5 542,GAU,CCU,7,GAU-CCU
I5 543,BLR,BBI,2,BLR-BBI
I5 545,DEL,IXR,7,DEL-IXR
I5 546,BOM,DEL,1,BOM-DEL
I5 547,CCU,DEL,7,CCU-DEL
I5 548,DEL,CCU,1,DEL-CCU
I5 549,IXR,DEL,7,IXR-DEL
I5 550,DEL,CCU,7,DEL-CCU
I5 551,CCU,DEL,7,CCU-DEL
I5 552,CCU,DEL,1,CCU-DEL
I5 553,DEL,IXC,6,DEL-IXC
I5 554,JAI,DEL,7,JAI-DEL
I5 556,CCU,MAA,2,CCU-MAA
I5 557,MAA,CCU,7,MAA-CCU
I5 559,SXR,DEL,1,SXR-DEL
I5 562,JAI,DEL,1,JAI-DEL
I5 578,DEL,CCU,7,DEL-CCU
I5 579,CCU,DEL,7,CCU-DEL
I5 580,IXA,GAU,4,IXA-GAU
I5 581,IXA,CCU,4,IXA-CCU
I5 582,CCU,IXB,7,CCU-IXB
I5 583,IXB,CCU,7,IXB-CCU
I5 584,CCU,GAU,7,CCU-GAU
I5 585,GAU,CCU,7,GAU-CCU
I5 588,IXB,CCU,7,IXB-CCU
I5 589,CCU,IXB,7,CCU-IXB
I5 591,CCU,BLR,7,CCU-BLR
I5 592,BLR,CCU,7,BLR-CCU
I5 598,CCU,PNQ,7,CCU-PNQ
I5 599,PNQ,CCU,7,PNQ-CCU
I5 601,DEL,JAI,1,DEL-JAI
I5 602,JAI,DEL,1,JAI-DEL
I5 604,AMD,DEL,1,AMD-DEL
I5 605,IDR,DEL,1,IDR-DEL
I5 6050,IDR,DEL,1,IDR-DEL
I5 607,HYD,DEL,1,HYD-DEL
I5 609,DEL,IXC,1,DEL-IXC
I5 610,IXC,DEL,1,IXC-DEL
I5 612,DEL,IXC,1,DEL-IXC
I5 613,IXC,DEL,1,IXC-DEL
I5 629,BOM,BBI,3,BOM-BBI
I5 630,BBI,BOM,7,BBI-BOM
I5 631,BOM,IXR,4,BOM-IXR
I5 632,IXR,BOM,6,IXR-BOM
I5 637,HYD,CCU,4,HYD-CCU
I5 671,BOM,CCU,3,BOM-CCU
I5 672,CCU,BOM,3,CCU-BOM
I5 6722,BLR,DEL,1,BLR-DEL
I5 675,BLR,GAU,6,BLR-GAU
I5 676,GAU,BLR,7,GAU-BLR
I5 678,BOM,GAU,3,BOM-GAU
I5 679,GAU,BOM,4,GAU-BOM
I5 701,DEL,AMD,7,DEL-AMD
I5 702,AMD,DEL,7,AMD-DEL
I5 703,DEL,AMD,7,DEL-AMD
I5 704,AMD,DEL,7,AMD-DEL
I5 705,IXC,DEL,7,IXC-DEL
I5 706,BOM,DEL,7,BOM-DEL
I5 709,DEL,SXR,1,DEL-SXR
I5 710,SXR,DEL,7,SXR-DEL
I5 712,DEL,SXR,7,DEL-SXR
I5 713,SXR,DEL,7,SXR-DEL
I5 715,DEL,SXR,7,DEL-SXR
I5 716,SXR,DEL,7,SXR-DEL
I5 718,DEL,HYD,7,DEL-HYD
I5 719,HYD,DEL,7,HYD-DEL
I5 721,DEL,BLR,7,DEL-BLR
I5 722,BLR,DEL,7,BLR-DEL
I5 726,DEL,HYD,7,DEL-HYD
I5 727,HYD,DEL,7,HYD-DEL
I5 728,DEL,PNQ,7,DEL-PNQ
I5 729,PNQ,DEL,7,PNQ-DEL
I5 731,DEL,PNQ,7,DEL-PNQ
I5 732,PNQ,DEL,7,PNQ-DEL
I5 735,DEL,PNQ,4,DEL-PNQ
I5 736,PNQ,DEL,4,PNQ-DEL
I5 737,BLR,DEL,7,BLR-DEL
I5 738,DEL,BLR,7,DEL-BLR
I5 740,DEL,BLR,7,DEL-BLR
I5 741,BLR,DEL,1,BLR-DEL
I5 742,DEL,IXB,7,DEL-IXB
I5 743,IXB,DEL,7,IXB-DEL
I5 744,DEL,IXR,7,DEL-IXR
I5 745,IXR,DEL,7,IXR-DEL
I5 746,DEL,SXR,1,DEL-SXR
I5 747,SXR,DEL,1,SXR-DEL
I5 748,DEL,IDR,1,DEL-IDR
I5 749,IDR,DEL,7,IDR-DEL
I5 750,DEL,IDR,7,DEL-IDR
I5 751,IDR,DEL,7,IDR-DEL
I5 752,DEL,IDR,1,DEL-IDR
I5 753,IDR,DEL,7,IDR-DEL
I5 754,DEL,HYD,7,DEL-HYD
I5 755,HYD,DEL,7,HYD-DEL
I5 756,DEL,IXB,7,DEL-IXB
I5 757,IXB,DEL,7,IXB-DEL
I5 758,DEL,AMD,5,DEL-AMD
I5 761,DEL,MAA,1,DEL-MAA
I5 762,MAA,DEL,7,MAA-DEL
I5 763,DEL,MAA,7,DEL-MAA
I5 764,MAA,DEL,7,MAA-DEL
I5 765,DEL,MAA,7,DEL-MAA
I5 766,MAA,DEL,7,MAA-DEL
I5 767,DEL,IXB,7,DEL-IXB
I5 768,IXB,DEL,7,IXB-DEL
I5 771,AMD,HYD,5,AMD-HYD
I5 772,AMD,DEL,5,AMD-DEL
I5 773,DEL,GOI,7,DEL-GOI
I5 774,GOI,DEL,7,GOI-DEL
I5 775,DEL,GOI,1,DEL-GOI
I5 776,GOI,DEL,7,GOI-DEL
I5 778,GOI,DEL,7,GOI-DEL
I5 779,DEL,GOI,1,DEL-GOI
I5 780,IMF,DEL,7,IMF-DEL
I5 781,DEL,JAI,7,DEL-JAI
I5 782,JAI,DEL,7,JAI-DEL
I5 783,GAU,IMF,7,GAU-IMF
I5 784,GAU,DEL,7,GAU-DEL
I5 785,DEL,GAU,7,DEL-GAU
I5 786,GAU,DEL,7,GAU-DEL
I5 787,DEL,GAU,1,DEL-GAU
I5 788,DEL,IMF,7,DEL-IMF
I5 789,GAU,DEL,7,GAU-DEL
I5 791,DEL,COK,1,DEL-COK
I5 792,COK,DEL,7,COK-DEL
I5 793,AMD,DEL,7,AMD-DEL
I5 795,DEL,AMD,7,DEL-AMD
I5 796,AMD,DEL,7,AMD-DEL
I5 797,GOI,DEL,7,GOI-DEL
I5 798,DEL,GOI,7,DEL-GOI
I5 799,GOI,DEL,7,GOI-DEL
I5 802,MAA,VTZ,7,MAA-VTZ
I5 803,MAA,BOM,7,MAA-BOM
I5 810,MAA,AMD,5,MAA-AMD
I5 811,MAA,BLR,1,MAA-BLR
I5 813,BBI,DEL,7,BBI-DEL
I5 814,COK,DEL,7,COK-DEL
I5 816,DEL,PNQ,4,DEL-PNQ
I5 817,PNQ,DEL,3,PNQ-DEL
I5 871,CCU,BOM,3,CCU-BOM
I5 881,DEL,BOM,1,DEL-BOM
I5 882,IXB,DEL,1,IXB-DEL
I5 883,DEL,BOM,7,DEL-BOM
I5 884,BOM,DEL,7,BOM-DEL
I5 920,DEL,JAI,4,DEL-JAI
I5 921,JAI,CCU,4,JAI-CCU
I5 923,CCU,DEL,1,CCU-DEL
I5 941,BLR,BOM,1,BLR-BOM
I5 942,JAI,BOM,6,JAI-BOM
I5 950,DEL,JAI,7,DEL-JAI
I5 951,JAI,DEL,7,JAI-DEL
I5 960,DEL,GAU,7,DEL-GAU
I5 961,GAU,DEL,7,GAU-DEL
I5 966,DEL,IXB,3,DEL-IXB
I5 967,IXB,DEL,3,IXB-DEL
I5 968,DEL,COK,7,DEL-COK
I5 969,COK,DEL,7,COK-DEL
I5 970,GOI,MAA,6,GOI-MAA
I5 971,GOI,BLR,1,GOI-BLR
I5 972,BLR,HYD,1,BLR-HYD
I5 973,HYD,BLR,7,HYD-BLR
I5 975,BLR,PNQ,7,BLR-PNQ
I5 976,PNQ,BLR,2,PNQ-BLR
I5 978,DEL,CCU,3,DEL-CCU
I5 979,CCU,DEL,3,CCU-DEL
I5 980,DEL,GOI,7,DEL-GOI
I5 981,GOI,DEL,7,GOI-DEL
I5 983,BLR,BOM,7,BLR-BOM
I5 984,BOM,BLR,7,BOM-BLR
I5 990,BLR,CCU,7,BLR-CCU
S9 101,IDR,RAI,3,IDR-RAI
S9 102,IDR,AMD,1,IDR-AMD
S9 111,AMD,IDR,1,AMD-IDR
S9 121,AMD,BHO,5,AMD-BHO
S9 122,BHO,AMD,5,BHO-AMD
S9 131,AMD,IDR,6,AMD-IDR
S9 132,IDR,AMD,6,IDR-AMD
SG  103,MAA,IXM,6,MAA-IXM
SG  106,MAA,DEL,6,MAA-DEL
SG  107,DEL,MAA,7,DEL-MAA
SG  108,MAA,DEL,5,MAA-DEL
SG  113,BPM,DBR,7,BPM-DBR
SG  114,DBR,BOM,6,DBR-BOM
SG  115,BOM,DBR,6,BOM-DBR
SG  116,DBR,BPM,6,DBR-BPM
SG  117,BPM,CCU,7,BPM-CCU
SG  118,CCU,BPM,7,CCU-BPM
SG  121,DEL,IXL,7,DEL-IXL
SG  122,DEL,JSA,3,DEL-JSA
SG  123,DEL,IXL,7,DEL-IXL
SG  124,IXL,DEL,7,IXL-DEL
SG  125,IXB,DEL,7,IXB-DEL
SG  136,BLR,DEL,6,BLR-DEL
SG  143,DEL,BLR,7,DEL-BLR
SG  150,GOI,BOM,3,GOI-BOM
SG  151,DEL,IXL,7,DEL-IXL
SG  152,GOI,CCU,4,GOI-CCU
SG  154,GOI,CCU,3,GOI-CCU
SG  163,BOM,IXB,4,BOM-IXB
SG  168,IXB,BOM,4,IXB-BOM
SG  170,DEL,SXR,1,DEL-SXR
SG  183,MAA,VNS,6,MAA-VNS
SG  184,VNS,MAA,6,VNS-MAA
SG  185,MAA,AMD,4,MAA-AMD
SG  186,AMD,MAA,4,AMD-MAA
SG  190,BLR,DEL,7,BLR-DEL
SG  191,DEL,BLR,6,DEL-BLR
SG  192,BLR,DEL,7,BLR-DEL
SG  197,DEL,BLR,6,DEL-BLR
SG  198,BLR,DEL,6,BLR-DEL
SG  201,BOM,VNS,3,BOM-VNS
SG  202,VNS,BOM,3,VNS-BOM
SG  203,MAA,GAU,4,MAA-GAU
SG  204,GAU,MAA,4,GAU-MAA
SG  205,DEL,IXG,2,DEL-IXG
SG  206,IXG,DEL,2,IXG-DEL
SG  207,BLR,RAJ,7,BLR-RAJ
SG  208,RAJ,BLR,7,RAJ-BLR
SG  209,BLR,JRG,1,BLR-JRG
SG  210,JRG,BLR,1,JRG-BLR
SG  211,BOM,JAI,4,BOM-JAI
SG  212,JAI,BOM,4,JAI-BOM
SG  223,BOM,RAJ,7,BOM-RAJ
SG  224,RAJ,BOM,7,RAJ-BOM
SG  236,BOM,JAI,7,BOM-JAI
SG  237,JAI,BOM,7,JAI-BOM
SG  241,BOM,CCU,3,BOM-CCU
SG  242,CCU,BOM,3,CCU-BOM
SG  246,BOM,VNS,3,BOM-VNS
SG  247,VNS,BOM,3,VNS-BOM
SG  248,BLR,CCU,1,BLR-CCU
SG  249,CCU,BLR,1,CCU-BLR
SG  251,BOM,MAA,4,BOM-MAA
SG  252,MAA,BOM,4,MAA-BOM
SG  253,DEL,CCU,7,DEL-CCU
SG  254,CCU,DEL,7,CCU-DEL
SG  258,BOM,PAT,7,BOM-PAT
SG  261,DEL,IXL,7,DEL-IXL
SG  262,DEL,MAA,7,DEL-MAA
SG  263,DEL,CCU,7,DEL-CCU
SG  264,CCU,DEL,7,CCU-DEL
SG  265,MAA,DEL,7,MAA-DEL
SG  272,DEL,CCU,6,DEL-CCU
SG  274,CCU,PNQ,3,CCU-PNQ
SG  275,PNQ,CCU,3,PNQ-CCU
SG  276,BOM,ATQ,3,BOM-ATQ
SG  277,CCU,MAA,7,CCU-MAA
SG  278,MAA,CCU,7,MAA-CCU
SG  279,ATQ,BOM,3,ATQ-BOM
SG  280,BOM,SXR,1,BOM-SXR
SG  281,IXJ,BOM,4,IXJ-BOM
SG  282,BOM,COK,4,BOM-COK
SG  283,COK,BOM,4,COK-BOM
SG  284,PAT,BOM,7,PAT-BOM
SG  285,BOM,DED,3,BOM-DED
SG  290,DED,BOM,3,DED-BOM
SG  292,DEL,CCU,7,DEL-CCU
SG  296,MAA,RDP,3,MAA-RDP
SG  297,DBR,MAA,4,DBR-MAA
SG  323,MAA,IXB,3,MAA-IXB
SG  324,IXB,MAA,3,IXB-MAA
SG  327,BLR,IXB,3,BLR-IXB
SG  328,IXB,BLR,1,IXB-BLR
SG  329,MAA,SAG,3,MAA-SAG
SG  330,SAG,MAA,3,SAG-MAA
SG  331,MAA,RDP,4,MAA-RDP
SG  332,RDP,MAA,4,RDP-MAA
SG  337,CCU,SXR,6,CCU-SXR
SG  338,SXR,CCU,6,SXR-CCU
SG  341,JAI,GAU,7,JAI-GAU
SG  342,GAU,JAI,7,GAU-JAI
SG  343,CCU,PAT,4,CCU-PAT
SG  344,PAT,CCU,4,PAT-CCU
SG  345,MAA,GAU,5,MAA-GAU
SG  346,GAU,MAA,5,GAU-MAA
SG  347,BPM,AMD,6,BPM-AMD
SG  348,AMD,BPM,6,AMD-BPM
SG  349,BOM,GOI,7,BOM-GOI
SG  353,IXE,BOM,7,IXE-BOM
SG  354,BOM,RDP,3,BOM-RDP
SG  355,RDP,BOM,3,RDP-BOM
SG  356,BOM,IXE,7,BOM-IXE
SG  357,VNS,BOM,4,VNS-BOM
SG  361,BLR,DEL,7,BLR-DEL
SG  362,DEL,BLR,7,DEL-BLR
SG  363,GAU,BPM,2,GAU-BPM
SG  364,BPM,GAU,2,BPM-GAU
SG  365,BOM,CCU,7,BOM-CCU
SG  366,CCU,BOM,7,CCU-BOM
SG  371,BOM,ATQ,7,BOM-ATQ
SG  372,ATQ,BOM,7,ATQ-BOM
SG  373,DEL,SXR,7,DEL-SXR
SG  374,SXR,DEL,7,SXR-DEL
SG  376,CCU,STV,4,CCU-STV
SG  377,CCU,PAT,6,CCU-PAT
SG  378,BOM,JRG,3,BOM-JRG
SG  379,JRG,BOM,3,JRG-BOM
SG  385,BOM,GOP,7,BOM-GOP
SG  386,GOP,BOM,7,GOP-BOM
SG  387,CCU,MAA,3,CCU-MAA
SG  388,MAA,CCU,3,MAA-CCU
SG  389,DEL,PAT,7,DEL-PAT
SG  390,PAT,DEL,7,PAT-DEL
SG  391,AMD,DBR,6,AMD-DBR
SG  392,DBR,AMD,6,DBR-AMD
SG  393,CCU,DEL,1,CCU-DEL
SG  394,DEL,CCU,2,DEL-CCU
SG  395,MAA,PNQ,3,MAA-PNQ
SG  396,GAU,PNQ,3,GAU-PNQ
SG  401,BLR,CCU,7,BLR-CCU
SG  406,CCU,BLR,7,CCU-BLR
SG  411,DEL,GOP,7,DEL-GOP
SG  412,GOP,DEL,7,GOP-DEL
SG  415,GOP,BOM,7,GOP-BOM
SG  421,BPM,VTZ,7,BPM-VTZ
SG  422,BPM,PAT,7,BPM-PAT
SG  423,PNQ,MAA,2,PNQ-MAA
SG  424,BLR,PNQ,4,BLR-PNQ
SG  429,BOM,KNU,7,BOM-KNU
SG  430,KNU,BOM,7,KNU-BOM
SG  435,BOM,RAJ,7,BOM-RAJ
SG  436,RAJ,BOM,7,RAJ-BOM
SG  438,BLR,BOM,7,BLR-BOM
SG  439,BOM,GOI,7,BOM-GOI
SG  442,GOI,BOM,7,GOI-BOM
SG  445,MAA,CCU,3,MAA-CCU
SG  446,MAA,BPM,3,MAA-BPM
SG  450,IXB,CCU,3,IXB-CCU
SG  451,MAA,IXB,3,MAA-IXB
SG  452,IXB,MAA,3,IXB-MAA
SG  454,GOI,BOM,7,GOI-BOM
SG  455,BOM,GOI,4,BOM-GOI
SG  456,BLR,BOM,6,BLR-BOM
SG  467,BPM,TIR,6,BPM-TIR
SG  468,BPM,BOM,6,BPM-BOM
SG  471,DEL,SAG,3,DEL-SAG
SG  472,DEL,BPM,7,DEL-BPM
SG  478,BOM,GOP,7,BOM-GOP
SG  479,GOP,BOM,7,GOP-BOM
SG  487,GOI,BOM,4,GOI-BOM
SG  488,CCU,BOM,7,CCU-BOM
SG  489,CCU,BOM,3,CCU-BOM
SG  490,BOM,CCU,4,BOM-CCU
SG  493,BLR,DBR,1,BLR-DBR
SG  494,DBR,BLR,7,DBR-BLR
SG  497,BOM,BLR,6,BOM-BLR
SG  501,AMD,MAA,6,AMD-MAA
SG  502,MAA,AMD,6,MAA-AMD
SG  506,DEL,RDP,7,DEL-RDP
SG  507,DEL,BOM,7,DEL-BOM
SG  508,DEL,RDP,4,DEL-RDP
SG  514,DEL,ISK,7,DEL-ISK
SG  515,ISK,DEL,7,ISK-DEL
SG  516,BLR,PNQ,5,BLR-PNQ
SG  517,BLR,CCU,7,BLR-CCU
SG  519,PNQ,BLR,4,PNQ-BLR
SG  520,MAA,GOI,7,MAA-GOI
SG  521,GOI,MAA,7,GOI-MAA
SG  523,AMD,PNQ,4,AMD-PNQ
SG  524,PNQ,AMD,4,PNQ-AMD
SG  530,MAA,PNQ,2,MAA-PNQ
SG  539,AMD,IXJ,6,AMD-IXJ
SG  540,IXJ,AMD,6,IXJ-AMD
SG  541,AMD,IXB,6,AMD-IXB
SG  542,IXB,AMD,6,IXB-AMD
SG  547,MAA,PAT,4,MAA-PAT
SG  548,PAT,MAA,4,PAT-MAA
SG  549,BOM,GAU,4,BOM-GAU
SG  550,GAU,BOM,4,GAU-BOM
SG  563,BLR,DED,6,BLR-DED
SG  564,DED,BLR,6,DED-BLR
SG  583,BLR,DED,6,BLR-DED
SG  584,DED,BLR,6,DED-BLR
SG  585,BLR,SXR,6,BLR-SXR
SG  586,SXR,BLR,4,SXR-BLR
SG  601,BOM,GOI,7,BOM-GOI
SG  605,MAA,COK,5,MAA-COK
SG  606,COK,MAA,5,COK-MAA
SG  607,IXZ,MAA,3,IXZ-MAA
SG  608,MAA,GAU,5,MAA-GAU
SG  609,MAA,IXZ,7,MAA-IXZ
SG  610,IXZ,MAA,7,IXZ-MAA
SG  611,MAA,IXM,6,MAA-IXM
SG  612,MAA,BOM,2,MAA-BOM
SG  623,MAA,CCU,7,MAA-CCU
SG  626,CCU,MAA,7,CCU-MAA
SG  634,BOM,BLR,7,BOM-BLR
SG  635,BLR,BOM,7,BLR-BOM
SG  636,AMD,BOM,7,AMD-BOM
SG  637,BOM,AMD,7,BOM-AMD
SG  638,AMD,BOM,6,AMD-BOM
SG  639,BPM,AMD,6,BPM-AMD
SG  647,CCU,ISK,6,CCU-ISK
SG  648,ISK,CCU,6,ISK-CCU
SG  649,CCU,IXB,4,CCU-IXB
SG  650,IXB,CCU,4,IXB-CCU
SG  651,CCU,KNU,7,CCU-KNU
SG  652,KNU,CCU,7,KNU-CCU
SG  657,BLR,CCU,7,BLR-CCU
SG  658,GAU,CCU,7,GAU-CCU
SG  678,MAA,BOM,6,MAA-BOM
SG  679,CCU,GOI,7,CCU-GOI
SG  680,GOI,CCU,7,GOI-CCU
SG  693,BLR,DBR,7,BLR-DBR
SG  694,DBR,BLR,7,DBR-BLR
SG  695,MAA,GAU,7,MAA-GAU
SG  696,GAU,MAA,1,GAU-MAA
SG  699,MAA,GAU,7,MAA-GAU
SG  703,BOM,BPM,6,BOM-BPM
SG  704,BPM,BOM,6,BPM-BOM
SG  705,BPM,BLR,5,BPM-BLR
SG  708,BLR,BPM,5,BLR-BPM
SG  714,BLR,IXB,5,BLR-IXB
SG  731,MAA,BPM,7,MAA-BPM
SG  732,BPM,MAA,7,BPM-MAA
SG  741,BLR,CCU,7,BLR-CCU
SG  742,CCU,BLR,7,CCU-BLR
SG  744,BLR,BPM,7,BLR-BPM
SG  749,IXL,SXR,7,IXL-SXR
SG  750,SXR,BOM,7,SXR-BOM
SG  756,PAT,PNQ,6,PAT-PNQ
SG  757,PNQ,PAT,6,PNQ-PAT
SG  760,IXB,BLR,5,IXB-BLR
SG  765,MAA,JRG,7,MAA-JRG
SG  766,JRG,MAA,7,JRG-MAA
SG  767,PAT,BLR,1,PAT-BLR
SG  768,BLR,PAT,7,BLR-PAT
SG  788,BLR,BOM,3,BLR-BOM
SG  789,BOM,BLR,3,BOM-BLR
SG  816,DEL,SXR,6,DEL-SXR
SG  817,DEL,BPM,6,DEL-BPM
SG  901,DEL,BLR,7,DEL-BLR
SG  902,BLR,DEL,7,BLR-DEL
SG  903,DEL,BLR,7,DEL-BLR
SG  904,BOM,DEL,7,BOM-DEL
SG  905,DEL,BOM,7,DEL-BOM
SG  906,MAA,BLR,7,MAA-BLR
SG  907,BLR,MAA,7,BLR-MAA
SG  908,MAA,BLR,7,MAA-BLR
SG  909,CCU,DEL,7,CCU-DEL
SG  910,DEL,AMD,7,DEL-AMD
SG  911,BOM,CCU,7,BOM-CCU
SG  912,CCU,BOM,7,CCU-BOM
SG  913,MAA,CCU,7,MAA-CCU
SG  914,DEL,MAA,7,DEL-MAA
SG  915,MAA,DEL,7,MAA-DEL
SG  916,BOM,GAU,7,BOM-GAU
SG  917,GAU,BOM,7,GAU-BOM
SG  918,AMD,DEL,7,AMD-DEL
SG  919,BOM,PAT,7,BOM-PAT
SG  920,DEL,PAT,7,DEL-PAT
SG  921,DEL,PAT,7,DEL-PAT
SG  922,AMD,JAI,5,AMD-JAI
SG  923,AMD,GOI,6,AMD-GOI
SG  924,DEL,GAU,7,DEL-GAU
SG  925,GAU,DEL,7,GAU-DEL
SG  926,MAA,PAT,4,MAA-PAT
SG  927,DEL,PNQ,7,DEL-PNQ
SG  928,PNQ,DEL,7,PNQ-DEL
SG  929,BLR,MAA,7,BLR-MAA
SG  930,BLR,COK,7,BLR-COK
SG  931,AMD,GOI,1,AMD-GOI
SG  932,DED,BOM,4,DED-BOM
SG  933,GOI,DEL,1,GOI-DEL
SG  934,DEL,GOI,1,DEL-GOI
SG  935,BLR,RDP,4,BLR-RDP
SG  936,RDP,BLR,4,RDP-BLR
SG  937,AMD,BLR,7,AMD-BLR
SG  938,AMD,BLR,7,AMD-BLR
SG  942,SAG,DEL,7,SAG-DEL
SG  944,BOM,DBR,7,BOM-DBR
SG  945,DBR,BOM,7,DBR-BOM
SG  946,DEL,SAG,6,DEL-SAG
SG  947,BLR,PAT,3,BLR-PAT
SG  948,PAT,BLR,3,PAT-BLR
SG  954,AMD,PAT,6,AMD-PAT
SG  955,AMD,MAA,6,AMD-MAA
SG  956,MAA,AMD,3,MAA-AMD
SG  957,DEL,SXR,7,DEL-SXR
SG  958,SXR,DEL,7,SXR-DEL
SG  960,DEL,GOP,4,DEL-GOP
SG  961,CCU,MAA,1,CCU-MAA
SG  962,MAA,CCU,1,MAA-CCU
SG  963,DEL,SXR,6,DEL-SXR
SG  964,IXJ,SXR,6,IXJ-SXR
SG  965,PNQ,STV,5,PNQ-STV
SG  966,AMD,JAI,7,AMD-JAI
SG  967,BLR,JRG,4,BLR-JRG
SG  968,JAI,AMD,7,JAI-AMD
SG  969,DED,DEL,7,DED-DEL
SG  970,DEL,DED,7,DEL-DED
SG  971,AMD,VNS,3,AMD-VNS
SG  972,BOM,BLR,7,BOM-BLR
SG  973,BOM,GOP,7,BOM-GOP
SG  974,GOP,BOM,7,GOP-BOM
SG  975,ATQ,BOM,3,ATQ-BOM
SG  976,BOM,ATQ,3,BOM-ATQ
SG  977,BOM,DBR,7,BOM-DBR
SG  978,BOM,DBR,7,BOM-DBR
SG  979,CCU,PAT,7,CCU-PAT
SG  980,PAT,CCU,7,PAT-CCU
SG  981,BLR,PAT,7,BLR-PAT
SG  982,RAJ,BPM,7,RAJ-BPM
SG 1003,BPM,VGA,4,BPM-VGA
SG 1004,BPM,PNY,4,BPM-PNY
SG 1006,BPM,KQH,6,BPM-KQH
SG 1007,KQH,BPM,7,KQH-BPM
SG 1027,BLR,IXG,7,BLR-IXG
SG 1028,IXG,BLR,7,IXG-BLR
SG 1035,BLR,IXE,2,BLR-IXE
SG 1036,IXE,BLR,4,IXE-BLR
SG 1041,BPM,TIR,1,BPM-TIR
SG 1042,BPM,IXM,1,BPM-IXM
SG 1047,BPM,TIR,5,BPM-TIR
SG 1048,TIR,BPM,5,TIR-BPM
SG 1059,BPM,VTZ,5,BPM-VTZ
SG 1060,VTZ,BPM,5,VTZ-BPM
SG 1061,BPM,VGA,5,BPM-VGA
SG 1063,BLR,BPM,6,BLR-BPM
SG 1073,BPM,TIR,7,BPM-TIR
SG 1074,TIR,BPM,7,TIR-BPM
SG 1075,BPM,TIR,2,BPM-TIR
SG 1076,TIR,BPM,2,TIR-BPM
SG 1077,BPM,STV,4,BPM-STV
SG 1078,STV,BPM,4,STV-BPM
SG 1079,BPM,TIR,3,BPM-TIR
SG 1080,TIR,BPM,3,TIR-BPM
SG 1092,SAG,BPM,4,SAG-BPM
SG 1093,TIR,BPM,5,TIR-BPM
SG 1094,BPM,TIR,5,BPM-TIR
SG 1096,BPM,SAG,4,BPM-SAG
SG 1110,JRG,PAT,7,JRG-PAT
SG 1112,PAT,JRG,7,PAT-JRG
SG 1198,BLR,DEL,7,BLR-DEL
SG 1215,BLR,SAG,1,BLR-SAG
SG 1216,SAG,BLR,1,SAG-BLR
SG 1233,BLR,MAA,4,BLR-MAA
SG 1238,BPM,BLR,6,BPM-BLR
SG 1239,BLR,BPM,7,BLR-BPM
SG 1268,SAG,BLR,2,SAG-BLR
SG 1314,IXM,BPM,1,IXM-BPM
SG 1366,CCU,BOM,3,CCU-BOM
SG 1388,MAA,CCU,3,MAA-CCU
SG 1602,VGA,BPM,5,VGA-BPM
SG 2033,DEL,DED,7,DEL-DED
SG 2034,DED,DEL,7,DED-DEL
SG 2035,JAI,DED,3,JAI-DED
SG 2036,DED,JAI,3,DED-JAI
SG 2327,DEL,DED,4,DEL-DED
SG 2328,DED,DEL,4,DED-DEL
SG 2345,DEL,DHM,1,DEL-DHM
SG 2346,DHM,DEL,1,DHM-DEL
SG 2348,DEL,IXY,7,DEL-IXY
SG 2349,IXY,DEL,7,IXY-DEL
SG 2420,VNS,DEL,4,VNS-DEL
SG 2468,DEL,DHM,6,DEL-DHM
SG 2469,DHM,DEL,6,DHM-DEL
SG 2471,DEL,DED,6,DEL-DED
SG 2472,DED,DEL,6,DED-DEL
SG 2508,CCU,VTZ,7,CCU-VTZ
SG 2509,VTZ,CCU,7,VTZ-CCU
SG 2538,DEL,VNS,4,DEL-VNS
SG 2548,IXG,BOM,7,IXG-BOM
SG 2642,JLR,DEL,7,JLR-DEL
SG 2643,DEL,RAJ,7,DEL-RAJ
SG 2644,RAJ,DEL,7,RAJ-DEL
SG 2684,BOM,STV,7,BOM-STV
SG 2695,DEL,JDH,5,DEL-JDH
SG 2696,JDH,DEL,5,JDH-DEL
SG 2745,DEL,KNU,7,DEL-KNU
SG 2746,KNU,DEL,7,KNU-DEL
SG 2763,JAI,STV,7,JAI-STV
